case_id,timestamp,player,team,action_type,dest_x,dest_y,xThreat_delta,tick
match_20250609_103402,2025-06-09 10:35:19.362630,13,1,POSSESSION,32.3,50.04,0.0,1160
match_20250609_103402,2025-06-09 10:35:19.362630,13,1,PASS,17.03,47.0,0.8,1160
match_20250609_103402,2025-06-09 10:35:19.428630,13,1,POSSESSION,32.3,50.04,0.0,1161
match_20250609_103402,2025-06-09 10:35:19.428630,13,1,PASS_FAILED,32.3,50.04,-0.1,1161
match_20250609_103402,2025-06-09 10:35:19.494630,13,1,POSSESSION,32.3,50.04,0.0,1162
match_20250609_103402,2025-06-09 10:35:19.494630,13,1,PASS_FAILED,32.3,50.04,-0.1,1162
match_20250609_103402,2025-06-09 10:35:19.560630,13,1,POSSESSION,32.3,50.04,0.0,1163
match_20250609_103402,2025-06-09 10:35:19.560630,13,1,PASS,17.22,47.01,0.8,1163
match_20250609_103402,2025-06-09 10:35:19.626630,13,1,POSSESSION,32.3,50.04,0.0,1164
match_20250609_103402,2025-06-09 10:35:19.626630,13,1,PASS,16.77,46.84,0.8,1164
match_20250609_103402,2025-06-09 10:35:19.692630,13,1,POSSESSION,32.3,50.04,0.0,1165
match_20250609_103402,2025-06-09 10:35:19.692630,13,1,PASS,16.69,47.22,0.8,1165
match_20250609_103402,2025-06-09 10:35:19.758630,13,1,POSSESSION,32.3,50.04,0.0,1166
match_20250609_103402,2025-06-09 10:35:19.758630,13,1,DRIBBLE,30.96,44.19,0.0,1166
match_20250609_103402,2025-06-09 10:35:19.758630,13,1,PASS_FAILED,30.96,44.19,-0.1,1166
match_20250609_103402,2025-06-09 10:35:19.824630,13,1,POSSESSION,30.96,44.19,0.0,1167
match_20250609_103402,2025-06-09 10:35:19.824630,13,1,PASS,16.7,46.62,0.8,1167
match_20250609_103402,2025-06-09 10:35:19.890630,13,1,POSSESSION,30.96,44.19,0.0,1168
match_20250609_103402,2025-06-09 10:35:19.890630,13,1,PASS,17.01,46.75,0.8,1168
match_20250609_103402,2025-06-09 10:35:19.956630,13,1,POSSESSION,30.96,44.19,0.0,1169
match_20250609_103402,2025-06-09 10:35:19.956630,13,1,DRIBBLE_FAILED,30.96,44.19,-0.15,1169
match_20250609_103402,2025-06-09 10:35:20.022630,13,1,POSSESSION,30.96,44.19,0.0,1170
match_20250609_103402,2025-06-09 10:35:20.022630,13,1,PASS,17.08,46.37,0.8,1170
match_20250609_103402,2025-06-09 10:35:20.088630,13,1,POSSESSION,30.96,44.19,0.0,1171
match_20250609_103402,2025-06-09 10:35:20.088630,13,1,PASS,17.42,46.51,0.8,1171
match_20250609_103402,2025-06-09 10:35:20.154630,13,1,POSSESSION,30.96,44.19,0.0,1172
match_20250609_103402,2025-06-09 10:35:20.154630,13,1,PASS,17.25,47.05,0.8,1172
match_20250609_103402,2025-06-09 10:35:20.220630,13,1,POSSESSION,30.96,44.19,0.0,1173
match_20250609_103402,2025-06-09 10:35:20.220630,13,1,PASS,16.82,46.56,0.8,1173
match_20250609_103402,2025-06-09 10:35:20.286630,13,1,POSSESSION,30.96,44.19,0.0,1174
match_20250609_103402,2025-06-09 10:35:20.286630,13,1,PASS_FAILED,30.96,44.19,-0.1,1174
match_20250609_103402,2025-06-09 10:35:20.352630,13,1,POSSESSION,30.96,44.19,0.0,1175
match_20250609_103402,2025-06-09 10:35:20.352630,13,1,PASS_FAILED,30.96,44.19,-0.1,1175
match_20250609_103402,2025-06-09 10:35:20.418630,13,1,POSSESSION,30.96,44.19,0.0,1176
match_20250609_103402,2025-06-09 10:35:20.418630,13,1,PASS,17.14,46.72,0.8,1176
match_20250609_103402,2025-06-09 10:35:20.484630,13,1,POSSESSION,30.96,44.19,0.0,1177
match_20250609_103402,2025-06-09 10:35:20.484630,13,1,PASS_FAILED,30.96,44.19,-0.1,1177
match_20250609_103402,2025-06-09 10:35:20.550630,13,1,POSSESSION,30.96,44.19,0.0,1178
match_20250609_103402,2025-06-09 10:35:20.550630,13,1,PASS_FAILED,30.96,44.19,-0.1,1178
match_20250609_103402,2025-06-09 10:35:20.616630,13,1,POSSESSION,30.96,44.19,0.0,1179
match_20250609_103402,2025-06-09 10:35:20.616630,13,1,PASS,17.17,46.62,0.8,1179
match_20250609_103402,2025-06-09 10:35:20.682630,13,1,POSSESSION,30.96,44.19,0.0,1180
match_20250609_103402,2025-06-09 10:35:20.682630,13,1,DRIBBLE,32.21,45.75,0.0,1180
match_20250609_103402,2025-06-09 10:35:20.682630,13,1,PASS_FAILED,32.21,45.75,-0.1,1180
match_20250609_103402,2025-06-09 10:35:20.748630,13,1,POSSESSION,32.21,45.75,0.0,1181
match_20250609_103402,2025-06-09 10:35:20.748630,13,1,PASS,17.18,47.11,0.8,1181
match_20250609_103402,2025-06-09 10:35:20.814630,13,1,POSSESSION,32.21,45.75,0.0,1182
match_20250609_103402,2025-06-09 10:35:20.814630,13,1,PASS,17.26,46.54,0.8,1182
match_20250609_103402,2025-06-09 10:35:20.880630,13,1,POSSESSION,32.21,45.75,0.0,1183
match_20250609_103402,2025-06-09 10:35:20.880630,13,1,PASS,17.26,47.1,0.8,1183
match_20250609_103402,2025-06-09 10:35:20.946630,13,1,POSSESSION,32.21,45.75,0.0,1184
match_20250609_103402,2025-06-09 10:35:20.946630,13,1,PASS_FAILED,32.21,45.75,-0.1,1184
match_20250609_103402,2025-06-09 10:35:21.012630,13,1,POSSESSION,32.21,45.75,0.0,1185
match_20250609_103402,2025-06-09 10:35:21.012630,13,1,PASS_FAILED,32.21,45.75,-0.1,1185
match_20250609_103402,2025-06-09 10:35:21.078630,13,1,POSSESSION,32.21,45.75,0.0,1186
match_20250609_103402,2025-06-09 10:35:21.078630,13,1,DRIBBLE_FAILED,32.21,45.75,-0.15,1186
match_20250609_103402,2025-06-09 10:35:21.144630,13,1,POSSESSION,32.21,45.75,0.0,1187
match_20250609_103402,2025-06-09 10:35:21.144630,13,1,PASS,16.93,47.01,0.8,1187
match_20250609_103402,2025-06-09 10:35:21.210630,13,1,POSSESSION,32.2,45.75,0.0,1188
match_20250609_103402,2025-06-09 10:35:21.210630,13,1,PASS,17.19,47.15,0.8,1188
match_20250609_103402,2025-06-09 10:35:21.276630,13,1,POSSESSION,32.2,45.75,0.0,1189
match_20250609_103402,2025-06-09 10:35:21.276630,13,1,PASS,16.98,47.3,0.8,1189
match_20250609_103402,2025-06-09 10:35:21.342630,13,1,POSSESSION,32.2,45.75,0.0,1190
match_20250609_103402,2025-06-09 10:35:21.342630,13,1,PASS_FAILED,32.2,45.75,-0.1,1190
match_20250609_103402,2025-06-09 10:35:21.408630,13,1,POSSESSION,32.2,45.75,0.0,1191
match_20250609_103402,2025-06-09 10:35:21.408630,13,1,PASS_FAILED,32.2,45.75,-0.1,1191
match_20250609_103402,2025-06-09 10:35:21.474630,13,1,POSSESSION,32.2,45.75,0.0,1192
match_20250609_103402,2025-06-09 10:35:21.474630,13,1,PASS_FAILED,32.2,45.75,-0.1,1192
match_20250609_103402,2025-06-09 10:35:21.540630,13,1,POSSESSION,32.2,45.75,0.0,1193
match_20250609_103402,2025-06-09 10:35:21.540630,13,1,PASS,17.32,46.77,0.8,1193
match_20250609_103402,2025-06-09 10:35:21.606630,13,1,POSSESSION,32.2,45.75,0.0,1194
match_20250609_103402,2025-06-09 10:35:21.606630,13,1,PASS,16.56,46.73,0.8,1194
match_20250609_103402,2025-06-09 10:35:21.672630,13,1,POSSESSION,32.2,45.74,0.0,1195
match_20250609_103402,2025-06-09 10:35:21.672630,13,1,PASS,16.79,46.95,0.8,1195
match_20250609_103402,2025-06-09 10:35:21.738630,13,1,POSSESSION,32.2,45.74,0.0,1196
match_20250609_103402,2025-06-09 10:35:21.738630,13,1,DRIBBLE_FAILED,32.2,45.74,-0.15,1196
match_20250609_103402,2025-06-09 10:35:21.804630,13,1,POSSESSION,32.2,45.74,0.0,1197
match_20250609_103402,2025-06-09 10:35:21.804630,13,1,CLEAR,34.0,45.74,-0.05,1197
match_20250609_103402,2025-06-09 10:35:21.870630,13,1,POSSESSION,32.2,45.74,0.0,1198
match_20250609_103402,2025-06-09 10:35:21.870630,13,1,DRIBBLE,30.4,44.88,0.0,1198
match_20250609_103402,2025-06-09 10:35:21.870630,13,1,PASS_FAILED,30.4,44.88,-0.1,1198
match_20250609_103402,2025-06-09 10:35:21.936630,13,1,POSSESSION,30.4,44.88,0.0,1199
match_20250609_103402,2025-06-09 10:35:21.936630,13,1,PASS_FAILED,30.4,44.88,-0.1,1199
match_20250609_103402,2025-06-09 10:35:22.002630,13,1,POSSESSION,30.4,44.88,0.0,1200
match_20250609_103402,2025-06-09 10:35:22.002630,13,1,DRIBBLE_FAILED,30.4,44.88,-0.15,1200
match_20250609_103402,2025-06-09 10:35:22.068630,13,1,POSSESSION,30.4,44.88,0.0,1201
match_20250609_103402,2025-06-09 10:35:22.068630,13,1,PASS_FAILED,30.4,44.87,-0.1,1201
match_20250609_103402,2025-06-09 10:35:22.134630,13,1,POSSESSION,30.4,44.87,0.0,1202
match_20250609_103402,2025-06-09 10:35:22.134630,13,1,PASS_FAILED,30.4,44.87,-0.1,1202
match_20250609_103402,2025-06-09 10:35:22.200630,13,1,POSSESSION,30.4,44.87,0.0,1203
match_20250609_103402,2025-06-09 10:35:22.200630,13,1,PASS_FAILED,30.4,44.87,-0.1,1203
match_20250609_103402,2025-06-09 10:35:22.266630,13,1,POSSESSION,30.4,44.87,0.0,1204
match_20250609_103402,2025-06-09 10:35:22.266630,13,1,PASS,17.1,46.91,0.8,1204
match_20250609_103402,2025-06-09 10:35:22.332630,13,1,POSSESSION,30.4,44.87,0.0,1205
match_20250609_103402,2025-06-09 10:35:22.332630,13,1,PASS_FAILED,30.4,44.87,-0.1,1205
match_20250609_103402,2025-06-09 10:35:22.398630,13,1,POSSESSION,30.4,44.87,0.0,1206
match_20250609_103402,2025-06-09 10:35:22.398630,13,1,PASS_FAILED,30.4,44.87,-0.1,1206
match_20250609_103402,2025-06-09 10:35:22.464630,13,1,POSSESSION,30.4,44.87,0.0,1207
match_20250609_103402,2025-06-09 10:35:22.464630,13,1,PASS,17.3,47.01,0.8,1207
match_20250609_103402,2025-06-09 10:35:22.530630,13,1,POSSESSION,30.4,44.87,0.0,1208
match_20250609_103402,2025-06-09 10:35:22.530630,13,1,PASS_FAILED,30.4,44.87,-0.1,1208
match_20250609_103402,2025-06-09 10:35:22.596630,13,1,POSSESSION,30.4,44.87,0.0,1209
match_20250609_103402,2025-06-09 10:35:22.596630,13,1,PASS_FAILED,30.4,44.87,-0.1,1209
match_20250609_103402,2025-06-09 10:35:22.662630,13,1,POSSESSION,30.4,44.87,0.0,1210
match_20250609_103402,2025-06-09 10:35:22.662630,13,1,PASS,17.51,47.17,0.8,1210
match_20250609_103402,2025-06-09 10:35:22.728630,13,1,POSSESSION,30.4,44.87,0.0,1211
match_20250609_103402,2025-06-09 10:35:22.728630,13,1,PASS_FAILED,30.4,44.87,-0.1,1211
match_20250609_103402,2025-06-09 10:35:22.794630,13,1,POSSESSION,30.4,44.87,0.0,1212
match_20250609_103402,2025-06-09 10:35:22.794630,13,1,PASS_FAILED,30.4,44.87,-0.1,1212
match_20250609_103402,2025-06-09 10:35:22.860630,13,1,POSSESSION,30.4,44.87,0.0,1213
match_20250609_103402,2025-06-09 10:35:22.860630,13,1,PASS_FAILED,30.4,44.87,-0.1,1213
match_20250609_103402,2025-06-09 10:35:22.926630,13,1,POSSESSION,30.4,44.87,0.0,1214
match_20250609_103402,2025-06-09 10:35:22.926630,13,1,PASS_FAILED,30.4,44.87,-0.1,1214
match_20250609_103402,2025-06-09 10:35:22.992630,13,1,POSSESSION,30.4,44.87,0.0,1215
match_20250609_103402,2025-06-09 10:35:22.992630,13,1,PASS,16.67,47.36,0.8,1215
match_20250609_103402,2025-06-09 10:35:23.058630,13,1,POSSESSION,30.4,44.87,0.0,1216
match_20250609_103402,2025-06-09 10:35:23.058630,13,1,PASS_FAILED,30.4,44.87,-0.1,1216
match_20250609_103402,2025-06-09 10:35:23.124630,13,1,POSSESSION,30.4,44.87,0.0,1217
match_20250609_103402,2025-06-09 10:35:23.124630,13,1,PASS,17.5,47.06,0.8,1217
match_20250609_103402,2025-06-09 10:35:23.190630,13,1,POSSESSION,30.4,44.87,0.0,1218
match_20250609_103402,2025-06-09 10:35:23.190630,13,1,PASS,17.26,46.96,0.8,1218
match_20250609_103402,2025-06-09 10:35:23.256630,13,1,POSSESSION,30.39,44.87,0.0,1219
match_20250609_103402,2025-06-09 10:35:23.256630,13,1,DRIBBLE,24.99,47.47,0.0,1219
match_20250609_103402,2025-06-09 10:35:23.256630,13,1,DRIBBLE_FAILED,24.99,47.47,-0.15,1219
match_20250609_103402,2025-06-09 10:35:23.322630,13,1,POSSESSION,24.99,47.47,0.0,1220
match_20250609_103402,2025-06-09 10:35:23.322630,13,1,PASS,16.59,46.6,0.35,1220
match_20250609_103402,2025-06-09 10:35:23.388630,13,1,POSSESSION,24.99,47.47,0.0,1221
match_20250609_103402,2025-06-09 10:35:23.388630,13,1,PASS,17.07,47.42,0.35,1221
match_20250609_103402,2025-06-09 10:35:23.454630,13,1,POSSESSION,24.99,47.47,0.0,1222
match_20250609_103402,2025-06-09 10:35:23.454630,13,1,PASS,16.85,46.35,0.35,1222
match_20250609_103402,2025-06-09 10:35:23.520630,13,1,POSSESSION,24.99,47.47,0.0,1223
match_20250609_103402,2025-06-09 10:35:23.520630,13,1,PASS,17.12,46.77,0.35,1223
match_20250609_103402,2025-06-09 10:35:23.586630,13,1,POSSESSION,24.99,47.47,0.0,1224
match_20250609_103402,2025-06-09 10:35:23.586630,13,1,PASS,17.25,47.16,0.35,1224
match_20250609_103402,2025-06-09 10:35:23.652630,13,1,POSSESSION,24.99,47.47,0.0,1225
match_20250609_103402,2025-06-09 10:35:23.652630,13,1,PASS_FAILED,24.99,47.47,-0.1,1225
match_20250609_103402,2025-06-09 10:35:23.718630,13,1,POSSESSION,24.99,47.47,0.0,1226
match_20250609_103402,2025-06-09 10:35:23.718630,13,1,PASS_FAILED,24.99,47.47,-0.1,1226
match_20250609_103402,2025-06-09 10:35:23.784630,13,1,POSSESSION,24.99,47.47,0.0,1227
match_20250609_103402,2025-06-09 10:35:23.784630,13,1,PASS_FAILED,24.99,47.47,-0.1,1227
match_20250609_103402,2025-06-09 10:35:23.850630,13,1,POSSESSION,24.99,47.47,0.0,1228
match_20250609_103402,2025-06-09 10:35:23.850630,13,1,PASS,25.46,36.74,-0.38,1228
match_20250609_103402,2025-06-09 10:35:23.916630,13,1,POSSESSION,24.99,47.47,0.0,1229
match_20250609_103402,2025-06-09 10:35:23.916630,13,1,PASS,16.9,46.95,0.35,1229
match_20250609_103402,2025-06-09 10:35:23.982630,13,1,POSSESSION,24.99,47.47,0.0,1230
match_20250609_103402,2025-06-09 10:35:23.982630,13,1,DRIBBLE,21.38,45.73,0.0,1230
match_20250609_103402,2025-06-09 10:35:23.982630,13,1,PASS_FAILED,21.38,45.73,-0.1,1230
match_20250609_103402,2025-06-09 10:35:24.048630,13,1,POSSESSION,21.38,45.73,0.0,1231
match_20250609_103402,2025-06-09 10:35:24.048630,13,1,PASS_FAILED,21.38,45.73,-0.1,1231
match_20250609_103402,2025-06-09 10:35:24.114630,13,1,POSSESSION,21.38,45.73,0.0,1232
match_20250609_103402,2025-06-09 10:35:24.114630,13,1,DRIBBLE,23.38,45.73,0.0,1232
match_20250609_103402,2025-06-09 10:35:24.114630,13,1,DRIBBLE,17.98,43.13,0.0,1232
match_20250609_103402,2025-06-09 10:35:24.180630,13,1,PASS_FAILED,17.98,43.13,-0.1,1233
match_20250609_103402,2025-06-09 10:35:24.246630,13,1,POSSESSION,17.98,43.13,0.0,1234
match_20250609_103402,2025-06-09 10:35:24.246630,13,1,DRIBBLE,21.72,47.82,0.0,1234
match_20250609_103402,2025-06-09 10:35:24.246630,13,1,PASS,17.29,47.2,0.15,1234
match_20250609_103402,2025-06-09 10:35:24.312630,13,1,POSSESSION,21.72,47.82,0.0,1235
match_20250609_103402,2025-06-09 10:35:24.312630,13,1,PASS_FAILED,21.72,47.82,-0.1,1235
match_20250609_103402,2025-06-09 10:35:24.378630,13,1,POSSESSION,21.72,47.82,0.0,1236
match_20250609_103402,2025-06-09 10:35:24.378630,13,1,PASS_FAILED,21.72,47.82,-0.1,1236
match_20250609_103402,2025-06-09 10:35:24.444630,13,1,POSSESSION,21.72,47.82,0.0,1237
match_20250609_103402,2025-06-09 10:35:24.444630,13,1,PASS,16.69,47.38,0.15,1237
match_20250609_103402,2025-06-09 10:35:24.510630,13,1,POSSESSION,21.72,47.82,0.0,1238
match_20250609_103402,2025-06-09 10:35:24.510630,13,1,PASS,17.3,47.24,0.15,1238
match_20250609_103402,2025-06-09 10:35:24.576630,13,1,POSSESSION,21.72,47.82,0.0,1239
match_20250609_103402,2025-06-09 10:35:24.576630,13,1,PASS_FAILED,21.72,47.82,-0.1,1239
match_20250609_103402,2025-06-09 10:35:24.642630,13,1,POSSESSION,21.72,47.82,0.0,1240
match_20250609_103402,2025-06-09 10:35:24.642630,13,1,PASS_FAILED,21.72,47.82,-0.1,1240
match_20250609_103402,2025-06-09 10:35:24.708630,13,1,POSSESSION,21.72,47.82,0.0,1241
match_20250609_103402,2025-06-09 10:35:24.708630,13,1,PASS_FAILED,21.72,47.82,-0.1,1241
match_20250609_103402,2025-06-09 10:35:24.774630,13,1,POSSESSION,21.72,47.82,0.0,1242
match_20250609_103402,2025-06-09 10:35:24.774630,13,1,PASS,17.12,47.2,0.15,1242
match_20250609_103402,2025-06-09 10:35:24.840630,13,1,POSSESSION,21.72,47.81,0.0,1243
match_20250609_103402,2025-06-09 10:35:24.840630,13,1,PASS,16.96,47.21,0.15,1243
match_20250609_103402,2025-06-09 10:35:24.906630,13,1,POSSESSION,21.72,47.81,0.0,1244
match_20250609_103402,2025-06-09 10:35:24.906630,13,1,DRIBBLE,25.72,47.81,0.0,1244
match_20250609_103402,2025-06-09 10:35:24.906630,13,1,PASS,17.01,47.5,0.6,1244
match_20250609_103402,2025-06-09 10:35:24.972630,13,1,POSSESSION,25.72,47.81,0.0,1245
match_20250609_103402,2025-06-09 10:35:24.972630,13,1,PASS_FAILED,25.72,47.81,-0.1,1245
match_20250609_103402,2025-06-09 10:35:25.038630,13,1,POSSESSION,25.72,47.81,0.0,1246
match_20250609_103402,2025-06-09 10:35:25.038630,13,1,PASS_FAILED,25.72,47.81,-0.1,1246
match_20250609_103402,2025-06-09 10:35:25.104630,13,1,POSSESSION,25.72,47.81,0.0,1247
match_20250609_103402,2025-06-09 10:35:25.104630,13,1,DRIBBLE,24.83,43.91,0.0,1247
match_20250609_103402,2025-06-09 10:35:25.104630,13,1,PASS,24.91,36.94,-0.23,1247
match_20250609_103402,2025-06-09 10:35:25.170630,13,1,POSSESSION,24.83,43.91,0.0,1248
match_20250609_103402,2025-06-09 10:35:25.170630,13,1,PASS_FAILED,24.83,43.91,-0.1,1248
match_20250609_103402,2025-06-09 10:35:25.236630,13,1,POSSESSION,24.83,43.91,0.0,1249
match_20250609_103402,2025-06-09 10:35:25.236630,13,1,PASS_FAILED,24.83,43.91,-0.1,1249
match_20250609_103402,2025-06-09 10:35:25.302630,13,1,POSSESSION,24.83,43.91,0.0,1250
match_20250609_103402,2025-06-09 10:35:25.302630,13,1,PASS_FAILED,24.83,43.91,-0.1,1250
match_20250609_103402,2025-06-09 10:35:25.368630,13,1,POSSESSION,24.83,43.91,0.0,1251
match_20250609_103402,2025-06-09 10:35:25.368630,13,1,PASS_FAILED,24.83,43.91,-0.1,1251
match_20250609_103402,2025-06-09 10:35:25.434630,13,1,POSSESSION,24.83,43.91,0.0,1252
match_20250609_103402,2025-06-09 10:35:25.434630,13,1,PASS,17.31,46.91,0.5,1252
match_20250609_103402,2025-06-09 10:35:25.500630,13,1,POSSESSION,24.83,43.91,0.0,1253
match_20250609_103402,2025-06-09 10:35:25.500630,13,1,PASS,16.75,47.68,0.5,1253
match_20250609_103402,2025-06-09 10:35:25.566630,13,1,POSSESSION,24.83,43.91,0.0,1254
match_20250609_103402,2025-06-09 10:35:25.566630,13,1,PASS,16.97,47.34,0.5,1254
match_20250609_103402,2025-06-09 10:35:25.632630,13,1,POSSESSION,24.83,43.91,0.0,1255
match_20250609_103402,2025-06-09 10:35:25.632630,13,1,PASS_FAILED,24.83,43.91,-0.1,1255
match_20250609_103402,2025-06-09 10:35:25.698630,13,1,POSSESSION,24.83,43.91,0.0,1256
match_20250609_103402,2025-06-09 10:35:25.698630,13,1,PASS_FAILED,24.82,43.91,-0.1,1256
match_20250609_103402,2025-06-09 10:35:25.764630,13,1,POSSESSION,24.82,43.91,0.0,1257
match_20250609_103402,2025-06-09 10:35:25.764630,13,1,PASS,16.89,47.2,0.5,1257
match_20250609_103402,2025-06-09 10:35:25.830630,13,1,POSSESSION,24.82,43.91,0.0,1258
match_20250609_103402,2025-06-09 10:35:25.830630,13,1,PASS_FAILED,24.82,43.91,-0.1,1258
match_20250609_103402,2025-06-09 10:35:25.896630,13,1,POSSESSION,24.82,43.91,0.0,1259
match_20250609_103402,2025-06-09 10:35:25.896630,13,1,DRIBBLE,23.49,38.06,0.0,1259
match_20250609_103402,2025-06-09 10:35:25.896630,13,1,PASS_FAILED,23.49,38.06,-0.1,1259
match_20250609_103402,2025-06-09 10:35:25.962630,13,1,POSSESSION,23.49,38.06,0.0,1260
match_20250609_103402,2025-06-09 10:35:25.962630,13,1,DRIBBLE_FAILED,23.49,38.06,-0.15,1260
match_20250609_103402,2025-06-09 10:35:26.028630,13,1,POSSESSION,23.49,38.06,0.0,1261
match_20250609_103402,2025-06-09 10:35:26.028630,13,1,PASS_FAILED,23.49,38.06,-0.1,1261
match_20250609_103402,2025-06-09 10:35:26.094630,13,1,POSSESSION,23.49,38.06,0.0,1262
match_20250609_103402,2025-06-09 10:35:26.094630,13,1,PASS,16.72,47.22,0.73,1262
match_20250609_103402,2025-06-09 10:35:26.160630,13,1,POSSESSION,23.49,38.06,0.0,1263
match_20250609_103402,2025-06-09 10:35:26.160630,13,1,PASS_FAILED,23.49,38.06,-0.1,1263
match_20250609_103402,2025-06-09 10:35:26.226630,13,1,POSSESSION,23.49,38.06,0.0,1264
match_20250609_103402,2025-06-09 10:35:26.226630,13,1,PASS,17.83,46.81,0.73,1264
match_20250609_103402,2025-06-09 10:35:26.292630,13,1,POSSESSION,23.49,38.06,0.0,1265
match_20250609_103402,2025-06-09 10:35:26.292630,13,1,PASS_FAILED,23.49,38.06,-0.1,1265
match_20250609_103402,2025-06-09 10:35:26.358630,13,1,POSSESSION,23.49,38.06,0.0,1266
match_20250609_103402,2025-06-09 10:35:26.358630,13,1,PASS_FAILED,23.49,38.06,-0.1,1266
match_20250609_103402,2025-06-09 10:35:26.424630,13,1,POSSESSION,23.49,38.06,0.0,1267
match_20250609_103402,2025-06-09 10:35:26.424630,13,1,PASS,17.06,46.82,0.73,1267
match_20250609_103402,2025-06-09 10:35:26.490630,13,1,POSSESSION,23.49,38.06,0.0,1268
match_20250609_103402,2025-06-09 10:35:26.490630,13,1,PASS_FAILED,23.49,38.06,-0.1,1268
match_20250609_103402,2025-06-09 10:35:26.556630,13,1,POSSESSION,23.49,38.06,0.0,1269
match_20250609_103402,2025-06-09 10:35:26.556630,13,1,PASS,16.54,47.06,0.73,1269
match_20250609_103402,2025-06-09 10:35:26.622630,13,1,POSSESSION,23.49,38.05,0.0,1270
match_20250609_103402,2025-06-09 10:35:26.622630,13,1,PASS_FAILED,23.49,38.05,-0.1,1270
match_20250609_103402,2025-06-09 10:35:26.688630,13,1,POSSESSION,23.49,38.05,0.0,1271
match_20250609_103402,2025-06-09 10:35:26.688630,13,1,PASS,16.62,47.53,0.73,1271
match_20250609_103402,2025-06-09 10:35:26.754630,13,1,POSSESSION,23.49,38.05,0.0,1272
match_20250609_103402,2025-06-09 10:35:26.754630,13,1,PASS_FAILED,23.49,38.05,-0.1,1272
match_20250609_103402,2025-06-09 10:35:26.820630,13,1,POSSESSION,23.49,38.05,0.0,1273
match_20250609_103402,2025-06-09 10:35:26.820630,13,1,PASS,17.57,46.75,0.73,1273
match_20250609_103402,2025-06-09 10:35:26.886630,13,1,POSSESSION,23.49,38.05,0.0,1274
match_20250609_103402,2025-06-09 10:35:26.886630,13,1,DRIBBLE_FAILED,23.49,38.05,-0.15,1274
match_20250609_103402,2025-06-09 10:35:26.952630,13,1,POSSESSION,23.49,38.05,0.0,1275
match_20250609_103402,2025-06-09 10:35:26.952630,13,1,PASS,16.65,47.48,0.73,1275
match_20250609_103402,2025-06-09 10:35:27.018630,13,1,POSSESSION,23.49,38.05,0.0,1276
match_20250609_103402,2025-06-09 10:35:27.018630,13,1,PASS_FAILED,23.49,38.05,-0.1,1276
match_20250609_103402,2025-06-09 10:35:27.084630,13,1,POSSESSION,23.49,38.05,0.0,1277
match_20250609_103402,2025-06-09 10:35:27.084630,13,1,PASS_FAILED,23.49,38.05,-0.1,1277
match_20250609_103402,2025-06-09 10:35:27.150630,13,1,POSSESSION,23.49,38.05,0.0,1278
match_20250609_103402,2025-06-09 10:35:27.150630,13,1,DRIBBLE,25.49,38.05,0.0,1278
match_20250609_103402,2025-06-09 10:35:27.150630,13,1,PASS_FAILED,25.49,38.05,-0.1,1278
match_20250609_103402,2025-06-09 10:35:27.216630,13,1,POSSESSION,25.49,38.05,0.0,1279
match_20250609_103402,2025-06-09 10:35:27.216630,13,1,PASS,17.13,46.66,0.73,1279
match_20250609_103402,2025-06-09 10:35:27.282630,13,1,POSSESSION,25.49,38.05,0.0,1280
match_20250609_103402,2025-06-09 10:35:27.282630,13,1,PASS,16.99,47.48,0.73,1280
match_20250609_103402,2025-06-09 10:35:27.348630,13,1,POSSESSION,25.49,38.05,0.0,1281
match_20250609_103402,2025-06-09 10:35:27.348630,13,1,PASS_FAILED,25.49,38.05,-0.1,1281
match_20250609_103402,2025-06-09 10:35:27.414630,13,1,POSSESSION,25.49,38.05,0.0,1282
match_20250609_103402,2025-06-09 10:35:27.414630,13,1,PASS,16.93,46.87,0.73,1282
match_20250609_103402,2025-06-09 10:35:27.480630,13,1,POSSESSION,25.49,38.05,0.0,1283
match_20250609_103402,2025-06-09 10:35:27.480630,13,1,DRIBBLE,27.98,41.18,0.0,1283
match_20250609_103402,2025-06-09 10:35:27.480630,13,1,DRIBBLE,30.47,38.05,0.0,1283
match_20250609_103402,2025-06-09 10:35:27.546630,13,1,PASS_FAILED,30.47,38.05,-0.1,1284
match_20250609_103402,2025-06-09 10:35:27.612630,13,1,POSSESSION,30.47,38.05,0.0,1285
match_20250609_103402,2025-06-09 10:35:27.612630,13,1,PASS_FAILED,30.47,38.05,-0.1,1285
match_20250609_103402,2025-06-09 10:35:27.678630,13,1,POSSESSION,30.47,38.05,0.0,1286
match_20250609_103402,2025-06-09 10:35:27.678630,13,1,PASS,17.08,46.76,0.85,1286
match_20250609_103402,2025-06-09 10:35:27.744630,13,1,POSSESSION,30.47,38.05,0.0,1287
match_20250609_103402,2025-06-09 10:35:27.744630,13,1,PASS_FAILED,30.47,38.05,-0.1,1287
match_20250609_103402,2025-06-09 10:35:27.810630,13,1,POSSESSION,30.47,38.05,0.0,1288
match_20250609_103402,2025-06-09 10:35:27.810630,13,1,PASS_FAILED,30.47,38.05,-0.1,1288
match_20250609_103402,2025-06-09 10:35:27.876630,13,1,POSSESSION,30.47,38.05,0.0,1289
match_20250609_103402,2025-06-09 10:35:27.876630,13,1,PASS,17.17,46.99,0.85,1289
match_20250609_103402,2025-06-09 10:35:27.942630,13,1,POSSESSION,30.47,38.05,0.0,1290
match_20250609_103402,2025-06-09 10:35:27.942630,13,1,DRIBBLE_FAILED,30.47,38.05,-0.15,1290
